PassengerId,Survived_pred,Survived_prob
1127,0,0.1437918681655493
1128,0,0.317653846697422
1129,0,0.17263642401918824
1130,1,0.9065728993536382
1131,1,0.8920100473788226
1132,1,0.8130367777131065
1133,1,0.8741069239242344
1134,0,0.22605432322139973
1135,0,0.14154543429322997
1136,0,0.12727385861115012
1137,0,0.14879506169106382
1138,1,0.8558050588645794
1139,0,0.10497424743011725
1140,1,0.8691081280527252
1141,1,0.6848914397278725
1142,1,0.9341139618315267
1143,0,0.1437922762097183
1144,0,0.17760700568602983
1145,0,0.14007302817349215
1146,0,0.14611076861805397
1147,0,0.1415164485708599
1148,0,0.1474080230342405
1149,0,0.14156011914973046
1150,1,0.8328985892984274
1151,0,0.14216439248406842
1152,0,0.11150741727158467
1153,0,0.14216540856401205
1154,1,0.9009286073573987
1155,1,0.8085131138446364
1156,0,0.13698033048531852
1157,0,0.1415461728783433
1158,0,0.15329002234169706
1159,0,0.1415164485708599
1160,1,0.5840654063886651
1161,0,0.15211816103983195
1162,0,0.1874931361524319
1163,0,0.1474080230342405
1164,1,0.8546654333231503
1165,1,0.8570416252487756
1166,0,0.14865758645307703
1167,1,0.8380546013062774
1168,0,0.137258135078188
1169,0,0.13152198198257123
1170,0,0.13028332067150722
1171,0,0.13854631846172571
1172,1,0.5582239234649193
1173,1,0.8246063059605515
1174,1,0.8570247231273574
1175,1,0.8890385209315678
1176,1,0.7961674014293737
1177,0,0.14852812012864122
1178,0,0.14149240147660022
1179,0,0.15406343519308854
1180,0,0.14865764038454113
1181,0,0.14156011914973046
1182,0,0.14649965002436832
1183,1,0.8556070683704303
1184,0,0.14865764038454113
1185,0,0.1477351648358148
1186,0,0.1489499781296025
1187,0,0.1402968796192201
1188,1,0.9489890655066514
1189,0,0.15041387582650825
1190,0,0.144978677198399
1191,0,0.1424014952662674
1192,0,0.1453500858594085
1193,0,0.1381524623218702
1194,0,0.12785721345114404
1195,0,0.14003164785133626
1196,1,0.8570247231273574
1197,1,0.8125276318325164
1198,0,0.3505992768655928
1199,1,0.8214828111828304
1200,0,0.15719510034093018
1201,1,0.5262770626826861
1202,0,0.1487132247497892
1203,0,0.16333867518545028
1204,0,0.14151852552487793
1205,1,0.8387183800490986
1206,1,0.866794585228769
1207,1,0.8389813679367979
1208,0,0.3775023395885505
1209,0,0.14529142849042037
1210,0,0.14082419332927779
1211,0,0.18474225640384428
1212,0,0.1402891041518805
1213,0,0.15392423381891926
1214,0,0.13596384682382548
1215,0,0.14792202545559932
1216,1,0.8510741207092554
1217,0,0.14029591945835834
1218,1,0.820720506969324
1219,0,0.19026198808866768
1220,0,0.12936328463933985
1221,0,0.13979637779141013
1222,1,0.870128053227197
1223,0,0.15064984510363866
1224,0,0.14865758645307703
1225,1,0.7945909615944666
1226,0,0.14082738571163897
1227,0,0.1479327486802006
1228,0,0.14110518667392632
1229,0,0.18826520276420908
1230,0,0.13444296856368565
1231,0,0.14865764038454113
1232,0,0.1487878166839717
1233,0,0.14532403783764528
1234,0,0.45554684016610714
1235,1,0.7399485714015609
1236,0,0.11013262627066851
1237,1,0.5290823652747007
1238,0,0.13596384682382548
1239,1,0.6957505053874328
1240,0,0.1361684416088872
1241,1,0.8905652086942321
1242,1,0.8775176205703713
1243,0,0.1363041646868709
1244,0,0.148781971141731
1245,0,0.18150163114878662
1246,1,0.7832116526242885
1247,0,0.14744283178921533
1248,1,0.8160326498375976
1249,0,0.141544696943511
1250,0,0.1474080230342405
1251,0,0.4933404730672862
1252,0,0.16840874684260887
1253,1,0.9183180554462076
1254,1,0.8905652086942321
1255,0,0.14089173271505087
1256,1,0.8995521849976146
1257,0,0.45007948631914446
1258,0,0.1318221175490513
1259,1,0.6043267600761515
1260,1,0.8759057778816811
1261,0,0.13741705207998003
1262,0,0.15641106869888421
1263,1,0.8467523295809276
1264,0,0.1536772012384095
1265,0,0.14959917863420683
1266,1,0.8930956152231538
1267,1,0.730822441498875
1268,0,0.351804654478858
1269,0,0.14004847979434962
1270,0,0.14838132361143158
1271,0,0.14444724647146845
1272,0,0.1474080230342405
1273,0,0.14801165904655333
1274,1,0.5975298919228511
1275,0,0.45073623562648885
1276,0,0.13693877089099338
1277,1,0.8569507646743275
1278,0,0.13998820801943776
1279,0,0.1373326419564795
1280,0,0.15486233068150482
1281,0,0.22844529030795746
1282,0,0.1472592626047275
1283,1,0.9047200674894728
1284,1,0.6589939777001921
1285,0,0.14799799885561418
1286,0,0.08313674635737625
1287,1,0.8910936879360879
1288,0,0.14970453875509396
1289,1,0.888923518710299
1290,0,0.14102233109648885
1291,0,0.14771804757813345
1292,1,0.8650863221626444
1293,0,0.1316035092909699
1294,1,0.9099153846392948
1295,0,0.17400310215665804
1296,0,0.19446374783091747
1297,0,0.16215845994464337
1298,0,0.14786219184803748
1299,0,0.36405904681530155
1300,1,0.8569988365975532
1301,1,0.7838698265998235
1302,1,0.8570247231273574
1303,1,0.8784835561545834
1304,1,0.5834848897184906
1305,0,0.14156011914973046
1306,1,0.8781079467039085
1307,0,0.149313533501678
1308,0,0.14156011914973046
1309,0,0.1470195194627772
